name,value,year,lastValue,rank
GJ Maxwell,0,2011.9,0,75
GJ Maxwell,25,2012,0,71
GJ Maxwell,29,2012.1,25,72
GJ Maxwell,29,2012.2,29,73
GJ Maxwell,29,2012.3,29,73
GJ Maxwell,29,2012.4,29,73
GJ Maxwell,29,2012.5,29,73
GJ Maxwell,29,2012.6,29,73
GJ Maxwell,29,2012.7,29,73
GJ Maxwell,29,2012.8,29,73
GJ Maxwell,29,2012.9,29,73
GJ Maxwell,52,2013,29,73
GJ Maxwell,62,2013.1,52,74
GJ Maxwell,69,2013.2,62,74
GJ Maxwell,69,2013.3,69,74
GJ Maxwell,69,2013.4,69,74
GJ Maxwell,69,2013.5,69,74
GJ Maxwell,69,2013.6,69,75
GJ Maxwell,69,2013.7,69,75
GJ Maxwell,69,2013.8,69,75
GJ Maxwell,69,2013.9,69,75
GJ Maxwell,134,2014,69,73
GJ Maxwell,205,2014.1,134,72
GJ Maxwell,271,2014.2,205,70
GJ Maxwell,285,2014.3,271,70
GJ Maxwell,288,2014.4,285,70
GJ Maxwell,329,2014.5,288,70
GJ Maxwell,384,2014.6,329,68
GJ Maxwell,397,2014.7,384,68
GJ Maxwell,408,2014.8,397,68
GJ Maxwell,478,2014.9,408,67
GJ Maxwell,485,2015,478,66
GJ Maxwell,487,2015.1,485,67
GJ Maxwell,491,2015.2,487,67
GJ Maxwell,534,2015.3,491,67
GJ Maxwell,539,2015.4,534,67
GJ Maxwell,559,2015.5,539,68
GJ Maxwell,560,2015.6,559,68
GJ Maxwell,585,2015.7,560,68
GJ Maxwell,587,2015.8,585,68
GJ Maxwell,623,2015.9,587,67
GJ Maxwell,629,2016,623,66
GJ Maxwell,630,2016.1,629,66
GJ Maxwell,653,2016.2,630,64
GJ Maxwell,657,2016.3,653,64
GJ Maxwell,658,2016.4,657,65
GJ Maxwell,708,2016.5,658,63
GJ Maxwell,709,2016.6,708,63
GJ Maxwell,761,2016.7,709,61
GJ Maxwell,789,2016.8,761,59
GJ Maxwell,791,2016.9,789,60
GJ Maxwell,811,2017,791,59
GJ Maxwell,829,2017.1,811,59
GJ Maxwell,854,2017.2,829,58
GJ Maxwell,855,2017.3,854,58
GJ Maxwell,864,2017.4,855,58
GJ Maxwell,892,2017.5,864,58
GJ Maxwell,911,2017.6,892,58
GJ Maxwell,913,2017.7,911,58
GJ Maxwell,930,2017.8,913,56
GJ Maxwell,1030,2017.9,930,53
GJ Maxwell,1038,2018,1030,53
GJ Maxwell,1043,2018.1,1038,53
GJ Maxwell,1061,2018.2,1043,52
GJ Maxwell,1081,2018.3,1061,52
GJ Maxwell,1099,2018.4,1081,51
GJ Maxwell,1108,2018.5,1099,51
GJ Maxwell,1111,2018.6,1108,51
GJ Maxwell,1119,2018.7,1111,52
GJ Maxwell,1122,2018.8,1119,52
GJ Maxwell,1185,2018.9,1122,53
GJ Maxwell,1185,2019,1185,52
GJ Maxwell,1185,2019.1,1185,52
GJ Maxwell,1185,2019.2,1185,52
GJ Maxwell,1185,2019.3,1185,52
GJ Maxwell,1185,2019.4,1185,53
GJ Maxwell,1185,2019.5,1185,53
GJ Maxwell,1185,2019.6,1185,53
GJ Maxwell,1185,2019.7,1185,54
GJ Maxwell,1185,2019.8,1185,55
GJ Maxwell,1185,2019.9,1185,56
GJ Maxwell,1192,2020,1185,56
GJ Maxwell,1206,2020.1,1192,56
GJ Maxwell,1237,2020.2,1206,56
GJ Maxwell,1246,2020.3,1237,56
GJ Maxwell,1252,2020.4,1246,56
GJ Maxwell,1257,2020.5,1252,56
GJ Maxwell,1260,2020.6,1257,57
GJ Maxwell,1267,2020.7,1260,57
GJ Maxwell,1273,2020.8,1267,57
GJ Maxwell,1322,2020.9,1273,58
Gurkeerat Singh,0,2008,1322,64
Gurkeerat Singh,0,2008.1,0,64
Gurkeerat Singh,0,2008.2,0,64
Gurkeerat Singh,0,2008.3,0,64
Gurkeerat Singh,0,2008.4,0,64
Gurkeerat Singh,0,2008.5,0,64
Gurkeerat Singh,0,2008.6,0,64
Gurkeerat Singh,0,2008.7,0,64
Gurkeerat Singh,0,2008.8,0,64
Gurkeerat Singh,0,2008.9,0,64
Gurkeerat Singh,0,2009,0,70
Gurkeerat Singh,0,2009.1,0,70
Gurkeerat Singh,0,2009.2,0,70
Gurkeerat Singh,0,2009.3,0,70
Gurkeerat Singh,0,2009.4,0,70
Gurkeerat Singh,0,2009.5,0,70
Gurkeerat Singh,0,2009.6,0,70
Gurkeerat Singh,0,2009.7,0,70
Gurkeerat Singh,0,2009.8,0,70
Gurkeerat Singh,0,2009.9,0,70
Gurkeerat Singh,0,2010,0,74
Gurkeerat Singh,0,2010.1,0,74
Gurkeerat Singh,0,2010.2,0,74
Gurkeerat Singh,0,2010.3,0,74
Gurkeerat Singh,0,2010.4,0,74
Gurkeerat Singh,0,2010.5,0,74
Gurkeerat Singh,0,2010.6,0,74
Gurkeerat Singh,0,2010.7,0,74
Gurkeerat Singh,0,2010.8,0,74
Gurkeerat Singh,0,2010.9,0,74
Gurkeerat Singh,0,2011,0,76
Gurkeerat Singh,0,2011.1,0,76
Gurkeerat Singh,0,2011.2,0,76
Gurkeerat Singh,0,2011.3,0,76
Gurkeerat Singh,0,2011.4,0,76
Gurkeerat Singh,0,2011.5,0,76
Gurkeerat Singh,0,2011.6,0,76
Gurkeerat Singh,0,2011.7,0,76
Gurkeerat Singh,0,2011.8,0,76
Gurkeerat Singh,0,2011.9,0,76
Gurkeerat Singh,36,2012,0,70
Gurkeerat Singh,51,2012.1,36,69
Gurkeerat Singh,66,2012.2,51,69
Gurkeerat Singh,80,2012.3,66,68
Gurkeerat Singh,80,2012.4,80,71
Gurkeerat Singh,80,2012.5,80,71
Gurkeerat Singh,80,2012.6,80,71
Gurkeerat Singh,80,2012.7,80,71
Gurkeerat Singh,80,2012.8,80,71
Gurkeerat Singh,80,2012.9,80,71
Gurkeerat Singh,114,2013,80,68
Gurkeerat Singh,142,2013.1,114,68
Gurkeerat Singh,143,2013.2,142,69
Gurkeerat Singh,157,2013.3,143,68
Gurkeerat Singh,177,2013.4,157,68
Gurkeerat Singh,183,2013.5,177,68
Gurkeerat Singh,184,2013.6,183,69
Gurkeerat Singh,211,2013.7,184,68
Gurkeerat Singh,217,2013.8,211,69
Gurkeerat Singh,217,2013.9,217,70
Gurkeerat Singh,217,2014,217,70
Gurkeerat Singh,217,2014.1,217,70
Gurkeerat Singh,217,2014.2,217,71
Gurkeerat Singh,217,2014.3,217,71
Gurkeerat Singh,217,2014.4,217,73
Gurkeerat Singh,217,2014.5,217,74
Gurkeerat Singh,217,2014.6,217,75
Gurkeerat Singh,217,2014.7,217,77
Gurkeerat Singh,217,2014.8,217,77
Gurkeerat Singh,217,2014.9,217,77
Gurkeerat Singh,229,2015,217,76
Gurkeerat Singh,250,2015.1,229,77
Gurkeerat Singh,250,2015.2,250,77
Gurkeerat Singh,255,2015.3,250,77
Gurkeerat Singh,280,2015.4,255,77
Gurkeerat Singh,280,2015.5,280,77
Gurkeerat Singh,280,2015.6,280,77
Gurkeerat Singh,280,2015.7,280,78
Gurkeerat Singh,280,2015.8,280,79
Gurkeerat Singh,280,2015.9,280,80
Gurkeerat Singh,286,2016,280,80
Gurkeerat Singh,295,2016.1,286,80
Gurkeerat Singh,302,2016.2,295,80
Gurkeerat Singh,317,2016.3,302,80
Gurkeerat Singh,347,2016.4,317,80
Gurkeerat Singh,378,2016.5,347,79
Gurkeerat Singh,378,2016.6,378,79
Gurkeerat Singh,378,2016.7,378,80
Gurkeerat Singh,378,2016.8,378,80
Gurkeerat Singh,378,2016.9,378,80
Gurkeerat Singh,378,2017,378,79
Gurkeerat Singh,378,2017.1,378,79
Gurkeerat Singh,378,2017.2,378,79
Gurkeerat Singh,378,2017.3,378,80
Gurkeerat Singh,378,2017.4,378,81
Gurkeerat Singh,378,2017.5,378,82
Gurkeerat Singh,378,2017.6,378,82
Gurkeerat Singh,378,2017.7,378,83
Gurkeerat Singh,378,2017.8,378,83
Gurkeerat Singh,378,2017.9,378,84
Gurkeerat Singh,378,2018,378,85
Gurkeerat Singh,378,2018.1,378,86
Gurkeerat Singh,378,2018.2,378,88
Gurkeerat Singh,378,2018.3,378,88
Gurkeerat Singh,378,2018.4,378,89
Gurkeerat Singh,378,2018.5,378,89
Gurkeerat Singh,378,2018.6,378,89
Gurkeerat Singh,378,2018.7,378,90
Gurkeerat Singh,378,2018.8,378,90
Gurkeerat Singh,378,2018.9,378,90
Gurkeerat Singh,411,2019,378,89
Gurkeerat Singh,416,2019.1,411,89
Gurkeerat Singh,500,2019.2,416,89
Gurkeerat Singh,500,2019.3,500,89
Gurkeerat Singh,500,2019.4,500,89
Gurkeerat Singh,500,2019.5,500,89
Gurkeerat Singh,500,2019.6,500,89
Gurkeerat Singh,500,2019.7,500,89
Gurkeerat Singh,500,2019.8,500,90
Gurkeerat Singh,500,2019.9,500,92
Gurkeerat Singh,534,2020,500,92
Gurkeerat Singh,564,2020.1,534,92
Gurkeerat Singh,599,2020.2,564,92
Gurkeerat Singh,620,2020.3,599,92
Gurkeerat Singh,622,2020.4,620,92
Gurkeerat Singh,622,2020.5,622,92
Gurkeerat Singh,622,2020.6,622,93
Gurkeerat Singh,622,2020.7,622,94
Gurkeerat Singh,622,2020.8,622,94
Gurkeerat Singh,622,2020.9,622,94
Harbhajan Singh,1,2008,622,47
Harbhajan Singh,10,2008.1,1,47
Harbhajan Singh,14,2008.2,10,49
Harbhajan Singh,14,2008.3,14,49
Harbhajan Singh,14,2008.4,14,49
Harbhajan Singh,14,2008.5,14,49
Harbhajan Singh,14,2008.6,14,49
Harbhajan Singh,14,2008.7,14,49
Harbhajan Singh,14,2008.8,14,49
Harbhajan Singh,14,2008.9,14,49
Harbhajan Singh,15,2009,14,54
Harbhajan Singh,28,2009.1,15,57
Harbhajan Singh,38,2009.2,28,57
Harbhajan Singh,41,2009.3,38,56
Harbhajan Singh,59,2009.4,41,55
Harbhajan Singh,60,2009.5,59,55
Harbhajan Singh,60,2009.6,60,55
Harbhajan Singh,68,2009.7,60,55
Harbhajan Singh,69,2009.8,68,55
Harbhajan Singh,81,2009.9,69,54
Harbhajan Singh,84,2010,81,56
Harbhajan Singh,86,2010.1,84,57
Harbhajan Singh,131,2010.2,86,55
Harbhajan Singh,131,2010.3,131,55
Harbhajan Singh,171,2010.4,131,53
Harbhajan Singh,173,2010.5,171,53
Harbhajan Singh,173,2010.6,173,54
Harbhajan Singh,173,2010.7,173,54
Harbhajan Singh,173,2010.8,173,55
Harbhajan Singh,173,2010.9,173,57
Harbhajan Singh,182,2011,173,58
Harbhajan Singh,183,2011.1,182,58
Harbhajan Singh,189,2011.2,183,58
Harbhajan Singh,202,2011.3,189,58
Harbhajan Singh,202,2011.4,202,59
Harbhajan Singh,238,2011.5,202,58
Harbhajan Singh,239,2011.6,238,58
Harbhajan Singh,251,2011.7,239,56
Harbhajan Singh,251,2011.8,251,56
Harbhajan Singh,251,2011.9,251,56
Harbhajan Singh,263,2012,251,57
Harbhajan Singh,271,2012.1,263,57
Harbhajan Singh,304,2012.2,271,57
Harbhajan Singh,308,2012.3,304,58
Harbhajan Singh,314,2012.4,308,58
Harbhajan Singh,327,2012.5,314,57
Harbhajan Singh,327,2012.6,327,57
Harbhajan Singh,331,2012.7,327,57
Harbhajan Singh,372,2012.8,331,56
Harbhajan Singh,383,2012.9,372,57
Harbhajan Singh,383,2013,383,58
Harbhajan Singh,401,2013.1,383,58
Harbhajan Singh,405,2013.2,401,58
Harbhajan Singh,411,2013.3,405,60
Harbhajan Singh,412,2013.4,411,61
Harbhajan Singh,419,2013.5,412,61
Harbhajan Singh,434,2013.6,419,59
Harbhajan Singh,435,2013.7,434,59
Harbhajan Singh,449,2013.8,435,59
Harbhajan Singh,475,2013.9,449,61
Harbhajan Singh,475,2014,475,61
Harbhajan Singh,485,2014.1,475,60
Harbhajan Singh,493,2014.2,485,60
Harbhajan Singh,494,2014.3,493,60
Harbhajan Singh,495,2014.4,494,61
Harbhajan Singh,498,2014.5,495,62
Harbhajan Singh,498,2014.6,498,63
Harbhajan Singh,498,2014.7,498,64
Harbhajan Singh,498,2014.8,498,64
Harbhajan Singh,498,2014.9,498,65
Harbhajan Singh,534,2015,498,63
Harbhajan Singh,561,2015.1,534,63
Harbhajan Singh,561,2015.2,561,64
Harbhajan Singh,567,2015.3,561,64
Harbhajan Singh,573,2015.4,567,65
Harbhajan Singh,578,2015.5,573,65
Harbhajan Singh,580,2015.6,578,66
Harbhajan Singh,601,2015.7,580,67
Harbhajan Singh,602,2015.8,601,67
Harbhajan Singh,602,2015.9,602,68
Harbhajan Singh,625,2016,602,67
Harbhajan Singh,647,2016.1,625,64
Harbhajan Singh,649,2016.2,647,65
Harbhajan Singh,651,2016.3,649,65
Harbhajan Singh,683,2016.4,651,63
Harbhajan Singh,691,2016.5,683,64
Harbhajan Singh,694,2016.6,691,64
Harbhajan Singh,694,2016.7,694,66
Harbhajan Singh,694,2016.8,694,66
Harbhajan Singh,694,2016.9,694,68
Harbhajan Singh,695,2017,694,67
Harbhajan Singh,699,2017.1,695,68
Harbhajan Singh,699,2017.2,699,68
Harbhajan Singh,699,2017.3,699,68
Harbhajan Singh,700,2017.4,699,70
Harbhajan Singh,709,2017.5,700,70
Harbhajan Singh,717,2017.6,709,68
Harbhajan Singh,717,2017.7,717,69
Harbhajan Singh,717,2017.8,717,69
Harbhajan Singh,717,2017.9,717,69
Harbhajan Singh,725,2018,717,69
Harbhajan Singh,741,2018.1,725,69
Harbhajan Singh,760,2018.2,741,69
Harbhajan Singh,760,2018.3,760,69
Harbhajan Singh,760,2018.4,760,71
Harbhajan Singh,760,2018.5,760,71
Harbhajan Singh,760,2018.6,760,71
Harbhajan Singh,760,2018.7,760,71
Harbhajan Singh,760,2018.8,760,73
Harbhajan Singh,760,2018.9,760,76
Harbhajan Singh,760,2019,760,75
Harbhajan Singh,760,2019.1,760,76
Harbhajan Singh,760,2019.2,760,77
Harbhajan Singh,760,2019.3,760,78
Harbhajan Singh,760,2019.4,760,78
Harbhajan Singh,760,2019.5,760,79
Harbhajan Singh,760,2019.6,760,80
Harbhajan Singh,760,2019.7,760,81
Harbhajan Singh,760,2019.8,760,81
Harbhajan Singh,760,2019.9,760,81
Harbhajan Singh,760,2020,760,81
Harbhajan Singh,760,2020.1,760,82
Harbhajan Singh,760,2020.2,760,82
Harbhajan Singh,760,2020.3,760,82
Harbhajan Singh,760,2020.4,760,82
Harbhajan Singh,760,2020.5,760,83
Harbhajan Singh,760,2020.6,760,83
Harbhajan Singh,760,2020.7,760,83
Harbhajan Singh,760,2020.8,760,83
Harbhajan Singh,760,2020.9,760,87
HH Gibbs,15,2008,760,27
HH Gibbs,58,2008.1,15,17
HH Gibbs,76,2008.2,58,18
HH Gibbs,89,2008.3,76,23
HH Gibbs,98,2008.4,89,27
HH Gibbs,158,2008.5,98,13
HH Gibbs,193,2008.6,158,10
HH Gibbs,209,2008.7,193,16
HH Gibbs,218,2008.8,209,19
HH Gibbs,218,2008.9,218,23
HH Gibbs,260,2009,218,21
HH Gibbs,270,2009.1,260,23
HH Gibbs,318,2009.2,270,21
HH Gibbs,385,2009.3,318,18
HH Gibbs,388,2009.4,385,20
HH Gibbs,409,2009.5,388,19
HH Gibbs,413,2009.6,409,20
HH Gibbs,421,2009.7,413,21
HH Gibbs,443,2009.8,421,19
HH Gibbs,631,2009.9,443,12
HH Gibbs,651,2010,631,13
HH Gibbs,708,2010.1,651,7
HH Gibbs,742,2010.2,708,7
HH Gibbs,790,2010.3,742,7
HH Gibbs,809,2010.4,790,7
HH Gibbs,825,2010.5,809,8
HH Gibbs,889,2010.6,825,5
HH Gibbs,911,2010.7,889,7
HH Gibbs,923,2010.8,911,8
HH Gibbs,951,2010.9,923,9
HH Gibbs,951,2011,951,11
HH Gibbs,951,2011.1,951,11
HH Gibbs,951,2011.2,951,12
HH Gibbs,951,2011.3,951,13
HH Gibbs,951,2011.4,951,15
HH Gibbs,951,2011.5,951,15
HH Gibbs,951,2011.6,951,16
HH Gibbs,951,2011.7,951,19
HH Gibbs,951,2011.8,951,19
HH Gibbs,951,2011.9,951,22
HH Gibbs,1028,2012,951,19
HH Gibbs,1029,2012.1,1028,19
HH Gibbs,1051,2012.2,1029,19
HH Gibbs,1051,2012.3,1051,19
HH Gibbs,1051,2012.4,1051,20
HH Gibbs,1051,2012.5,1051,22
HH Gibbs,1051,2012.6,1051,25
HH Gibbs,1051,2012.7,1051,25
HH Gibbs,1051,2012.8,1051,26
HH Gibbs,1051,2012.9,1051,29
HH Gibbs,1051,2013,1051,29
HH Gibbs,1051,2013.1,1051,32
HH Gibbs,1051,2013.2,1051,33
HH Gibbs,1051,2013.3,1051,35
HH Gibbs,1051,2013.4,1051,35
HH Gibbs,1051,2013.5,1051,36
HH Gibbs,1051,2013.6,1051,36
HH Gibbs,1051,2013.7,1051,36
HH Gibbs,1051,2013.8,1051,36
HH Gibbs,1051,2013.9,1051,37
HH Gibbs,1051,2014,1051,39
HH Gibbs,1051,2014.1,1051,39
HH Gibbs,1051,2014.2,1051,39
HH Gibbs,1051,2014.3,1051,39
HH Gibbs,1051,2014.4,1051,41
HH Gibbs,1051,2014.5,1051,41
HH Gibbs,1051,2014.6,1051,41
HH Gibbs,1051,2014.7,1051,41
HH Gibbs,1051,2014.8,1051,42
HH Gibbs,1051,2014.9,1051,42
HH Pandya,3,2015,1051,86
HH Pandya,3,2015.1,3,86
HH Pandya,15,2015.2,3,86
HH Pandya,36,2015.3,15,85
HH Pandya,47,2015.4,36,85
HH Pandya,118,2015.5,47,83
HH Pandya,120,2015.6,118,83
HH Pandya,122,2015.7,120,83
HH Pandya,122,2015.8,122,83
HH Pandya,122,2015.9,122,83
HH Pandya,126,2016,122,82
HH Pandya,131,2016.1,126,81
HH Pandya,144,2016.2,131,82
HH Pandya,149,2016.3,144,81
HH Pandya,151,2016.4,149,82
HH Pandya,157,2016.5,151,83
HH Pandya,158,2016.6,157,83
HH Pandya,173,2016.7,158,83
HH Pandya,179,2016.8,173,83
HH Pandya,179,2016.9,179,84
HH Pandya,199,2017,179,83
HH Pandya,215,2017.1,199,84
HH Pandya,217,2017.2,215,85
HH Pandya,228,2017.3,217,86
HH Pandya,239,2017.4,228,86
HH Pandya,245,2017.5,239,86
HH Pandya,280,2017.6,245,85
HH Pandya,292,2017.7,280,85
HH Pandya,297,2017.8,292,85
HH Pandya,412,2017.9,297,82
HH Pandya,434,2018,412,83
HH Pandya,434,2018.1,434,83
HH Pandya,452,2018.2,434,83
HH Pandya,453,2018.3,452,83
HH Pandya,489,2018.4,453,83
HH Pandya,502,2018.5,489,83
HH Pandya,547,2018.6,502,83
HH Pandya,562,2018.7,547,83
HH Pandya,582,2018.8,562,83
HH Pandya,680,2018.9,582,82
HH Pandya,680,2019,680,81
HH Pandya,699,2019.1,680,81
HH Pandya,726,2019.2,699,79
HH Pandya,733,2019.3,726,79
HH Pandya,757,2019.4,733,79
HH Pandya,783,2019.5,757,76
HH Pandya,793,2019.6,783,74
HH Pandya,823,2019.7,793,74
HH Pandya,852,2019.8,823,72
HH Pandya,970,2019.9,852,67
HH Pandya,991,2020,970,65
HH Pandya,1018,2020.1,991,65
HH Pandya,1026,2020.2,1018,65
HH Pandya,1040,2020.3,1026,66
HH Pandya,1068,2020.4,1040,64
HH Pandya,1071,2020.5,1068,65
HH Pandya,1089,2020.6,1071,64
HH Pandya,1094,2020.7,1089,64
HH Pandya,1125,2020.8,1094,63
HH Pandya,1211,2020.9,1125,60
IK Pathan,14,2008,1211,29
IK Pathan,34,2008.1,14,33
IK Pathan,40,2008.2,34,35
IK Pathan,41,2008.3,40,40
IK Pathan,87,2008.4,41,32
IK Pathan,109,2008.5,87,31
IK Pathan,131,2008.6,109,29
IK Pathan,133,2008.7,131,33
IK Pathan,134,2008.8,133,33
IK Pathan,156,2008.9,134,31
IK Pathan,164,2009,156,35
IK Pathan,187,2009.1,164,34
IK Pathan,226,2009.2,187,33
IK Pathan,228,2009.3,226,35
IK Pathan,236,2009.4,228,35
IK Pathan,273,2009.5,236,32
IK Pathan,291,2009.6,273,34
IK Pathan,318,2009.7,291,33
IK Pathan,321,2009.8,318,35
IK Pathan,373,2009.9,321,35
IK Pathan,394,2010,373,34
IK Pathan,395,2010.1,394,37
IK Pathan,422,2010.2,395,37
IK Pathan,475,2010.3,422,31
IK Pathan,475,2010.4,475,32
IK Pathan,496,2010.5,475,30
IK Pathan,523,2010.6,496,28
IK Pathan,532,2010.7,523,28
IK Pathan,572,2010.8,532,28
IK Pathan,619,2010.9,572,26
IK Pathan,620,2011,619,26
IK Pathan,620,2011.1,620,27
IK Pathan,633,2011.2,620,28
IK Pathan,648,2011.3,633,29
IK Pathan,662,2011.4,648,29
IK Pathan,672,2011.5,662,30
IK Pathan,684,2011.6,672,31
IK Pathan,691,2011.7,684,31
IK Pathan,707,2011.8,691,32
IK Pathan,792,2011.9,707,32
IK Pathan,820,2012,792,31
IK Pathan,841,2012.1,820,32
IK Pathan,852,2012.2,841,32
IK Pathan,865,2012.3,852,33
IK Pathan,865,2012.4,865,35
IK Pathan,867,2012.5,865,37
IK Pathan,891,2012.6,867,35
IK Pathan,913,2012.7,891,35
IK Pathan,926,2012.8,913,34
IK Pathan,930,2012.9,926,37
IK Pathan,940,2013,930,38
IK Pathan,941,2013.1,940,40
IK Pathan,955,2013.2,941,39
IK Pathan,988,2013.3,955,39
IK Pathan,994,2013.4,988,39
IK Pathan,1002,2013.5,994,39
IK Pathan,1013,2013.6,1002,39
IK Pathan,1013,2013.7,1013,39
IK Pathan,1029,2013.8,1013,39
IK Pathan,1073,2013.9,1029,36
IK Pathan,1110,2014,1073,36
IK Pathan,1110,2014.1,1110,37
IK Pathan,1115,2014.2,1110,37
IK Pathan,1126,2014.3,1115,37
IK Pathan,1131,2014.4,1126,37
IK Pathan,1145,2014.5,1131,38
IK Pathan,1145,2014.6,1145,39
IK Pathan,1145,2014.7,1145,39
IK Pathan,1145,2014.8,1145,40
IK Pathan,1145,2014.9,1145,41
IK Pathan,1145,2015,1145,41
IK Pathan,1145,2015.1,1145,41
IK Pathan,1145,2015.2,1145,41
IK Pathan,1145,2015.3,1145,41
IK Pathan,1145,2015.4,1145,41
IK Pathan,1145,2015.5,1145,42
IK Pathan,1145,2015.6,1145,42
IK Pathan,1145,2015.7,1145,42
IK Pathan,1145,2015.8,1145,42
IK Pathan,1145,2015.9,1145,42
IK Pathan,1149,2016,1145,43
IK Pathan,1161,2016.1,1149,42
IK Pathan,1162,2016.2,1161,43
IK Pathan,1162,2016.3,1162,44
IK Pathan,1162,2016.4,1162,44
IK Pathan,1162,2016.5,1162,45
IK Pathan,1162,2016.6,1162,45
IK Pathan,1162,2016.7,1162,46
IK Pathan,1162,2016.8,1162,47
IK Pathan,1162,2016.9,1162,47
IK Pathan,1169,2017,1162,46
IK Pathan,1169,2017.1,1169,46
IK Pathan,1169,2017.2,1169,46
IK Pathan,1169,2017.3,1169,46
IK Pathan,1169,2017.4,1169,47
IK Pathan,1169,2017.5,1169,47
IK Pathan,1169,2017.6,1169,47
IK Pathan,1169,2017.7,1169,47
IK Pathan,1169,2017.8,1169,47
IK Pathan,1169,2017.9,1169,48
IK Pathan,1169,2018,1169,48
IK Pathan,1169,2018.1,1169,49
IK Pathan,1169,2018.2,1169,49
IK Pathan,1169,2018.3,1169,49
IK Pathan,1169,2018.4,1169,49
IK Pathan,1169,2018.5,1169,49
IK Pathan,1169,2018.6,1169,49
IK Pathan,1169,2018.7,1169,49
IK Pathan,1169,2018.8,1169,50
IK Pathan,1169,2018.9,1169,54
IK Pathan,1169,2019,1169,53
IK Pathan,1169,2019.1,1169,53
IK Pathan,1169,2019.2,1169,53
IK Pathan,1169,2019.3,1169,54
IK Pathan,1169,2019.4,1169,54
IK Pathan,1169,2019.5,1169,54
IK Pathan,1169,2019.6,1169,54
IK Pathan,1169,2019.7,1169,55
IK Pathan,1169,2019.8,1169,56
IK Pathan,1169,2019.9,1169,57
IK Pathan,1169,2020,1169,57
IK Pathan,1169,2020.1,1169,58
IK Pathan,1169,2020.2,1169,58
IK Pathan,1169,2020.3,1169,58
IK Pathan,1169,2020.4,1169,58
IK Pathan,1169,2020.5,1169,58
IK Pathan,1169,2020.6,1169,58
IK Pathan,1169,2020.7,1169,58
IK Pathan,1169,2020.8,1169,60
IK Pathan,1169,2020.9,1169,62
Ishan Kishan,0,2008,1169,65
Ishan Kishan,0,2008.1,0,65
Ishan Kishan,0,2008.2,0,65
Ishan Kishan,0,2008.3,0,65
Ishan Kishan,0,2008.4,0,65
Ishan Kishan,0,2008.5,0,65
Ishan Kishan,0,2008.6,0,65
Ishan Kishan,0,2008.7,0,65
Ishan Kishan,0,2008.8,0,65
Ishan Kishan,0,2008.9,0,65
Ishan Kishan,0,2009,0,71
Ishan Kishan,0,2009.1,0,71
Ishan Kishan,0,2009.2,0,71
Ishan Kishan,0,2009.3,0,71
Ishan Kishan,0,2009.4,0,71
Ishan Kishan,0,2009.5,0,71
Ishan Kishan,0,2009.6,0,71
Ishan Kishan,0,2009.7,0,71
Ishan Kishan,0,2009.8,0,71
Ishan Kishan,0,2009.9,0,71
Ishan Kishan,0,2010,0,75
Ishan Kishan,0,2010.1,0,75
Ishan Kishan,0,2010.2,0,75
Ishan Kishan,0,2010.3,0,75
Ishan Kishan,0,2010.4,0,75
Ishan Kishan,0,2010.5,0,75
Ishan Kishan,0,2010.6,0,75
Ishan Kishan,0,2010.7,0,75
Ishan Kishan,0,2010.8,0,75
Ishan Kishan,0,2010.9,0,75
Ishan Kishan,0,2011,0,77
Ishan Kishan,0,2011.1,0,77
Ishan Kishan,0,2011.2,0,77
Ishan Kishan,0,2011.3,0,77
Ishan Kishan,0,2011.4,0,77
Ishan Kishan,0,2011.5,0,77
Ishan Kishan,0,2011.6,0,77
Ishan Kishan,0,2011.7,0,77
Ishan Kishan,0,2011.8,0,77
Ishan Kishan,0,2011.9,0,77
Ishan Kishan,0,2012,0,80
Ishan Kishan,0,2012.1,0,80
Ishan Kishan,0,2012.2,0,80
Ishan Kishan,0,2012.3,0,80
Ishan Kishan,0,2012.4,0,80
Ishan Kishan,0,2012.5,0,80
Ishan Kishan,0,2012.6,0,80
Ishan Kishan,0,2012.7,0,80
Ishan Kishan,0,2012.8,0,80
Ishan Kishan,0,2012.9,0,80
Ishan Kishan,0,2013,0,85
Ishan Kishan,0,2013.1,0,85
Ishan Kishan,0,2013.2,0,85
Ishan Kishan,0,2013.3,0,85
Ishan Kishan,0,2013.4,0,85
Ishan Kishan,0,2013.5,0,85
Ishan Kishan,0,2013.6,0,85
Ishan Kishan,0,2013.7,0,85
Ishan Kishan,0,2013.8,0,85
Ishan Kishan,0,2013.9,0,85
Ishan Kishan,0,2014,0,86
Ishan Kishan,0,2014.1,0,86
Ishan Kishan,0,2014.2,0,86
Ishan Kishan,0,2014.3,0,86
Ishan Kishan,0,2014.4,0,86
Ishan Kishan,0,2014.5,0,86
Ishan Kishan,0,2014.6,0,86
Ishan Kishan,0,2014.7,0,86
Ishan Kishan,0,2014.8,0,86
Ishan Kishan,0,2014.9,0,86
Ishan Kishan,0,2015,0,88
Ishan Kishan,0,2015.1,0,88
Ishan Kishan,0,2015.2,0,88
Ishan Kishan,0,2015.3,0,88
Ishan Kishan,0,2015.4,0,88
Ishan Kishan,0,2015.5,0,88
Ishan Kishan,0,2015.6,0,88
Ishan Kishan,0,2015.7,0,88
Ishan Kishan,0,2015.8,0,88
Ishan Kishan,0,2015.9,0,88
Ishan Kishan,9,2016,0,90
Ishan Kishan,14,2016.1,9,89
Ishan Kishan,15,2016.2,14,90
